month,metal_cn,metal_en,price_usd,unit_usd,usd_cny_avg,price_cny,unit_cny,exchange_source
1963-02,白银,silver,1.26,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-03,白银,silver,1.27,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-04,白银,silver,1.27,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-05,白银,silver,1.28,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-06,白银,silver,1.28,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-07,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-08,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-09,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-10,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-11,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1963-12,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-01,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-02,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-03,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-04,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-05,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-06,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-07,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-08,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-09,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-10,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-11,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1964-12,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-01,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-02,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-03,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-04,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-05,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-06,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-07,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-08,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-09,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-10,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-11,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1965-12,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-01,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-02,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-03,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-04,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-05,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-06,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-07,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-08,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-09,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-10,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-11,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1966-12,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-01,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-02,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-03,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-04,白银,silver,1.29,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-05,白银,silver,1.3,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-06,白银,silver,1.3,美元/盎司,2.4618,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1967-07,白银,silver,1.59,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1967-08,白银,silver,1.75,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1967-09,白银,silver,1.68,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1967-10,白银,silver,1.79,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1967-11,白银,silver,1.95,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1967-12,白银,silver,2.06,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1968-01,白银,silver,1.99,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1968-02,白银,silver,1.85,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1968-03,白银,silver,2.18,美元/盎司,2.4618,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1968-04,白银,silver,2.2,美元/盎司,2.4618,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1968-05,白银,silver,2.38,美元/盎司,2.4618,0.19,元/克,本地 CSV (data/exchange_rates.csv)
1968-06,白银,silver,2.46,美元/盎司,2.4618,0.19,元/克,本地 CSV (data/exchange_rates.csv)
1968-07,白银,silver,2.31,美元/盎司,2.4618,0.18,元/克,本地 CSV (data/exchange_rates.csv)
1968-08,白银,silver,2.19,美元/盎司,2.4618,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1968-09,白银,silver,2.21,美元/盎司,2.4618,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1968-10,白银,silver,1.97,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1968-11,白银,silver,2.02,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1968-12,白银,silver,1.96,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1969-01,白银,silver,1.98,美元/盎司,2.4618,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1969-02,白银,silver,1.84,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1969-03,白银,silver,1.83,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1969-04,白银,silver,1.78,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1969-05,白银,silver,1.76,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1969-06,白银,silver,1.65,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1969-07,白银,silver,1.62,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1969-08,白银,silver,1.65,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1969-09,白银,silver,1.79,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1969-10,白银,silver,1.87,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1969-11,白银,silver,1.92,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1969-12,白银,silver,1.81,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1970-01,白银,silver,1.88,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1970-02,白银,silver,1.9,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1970-03,白银,silver,1.89,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1970-04,白银,silver,1.85,美元/盎司,2.4618,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1970-05,白银,silver,1.67,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1970-06,白银,silver,1.64,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1970-07,白银,silver,1.69,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1970-08,白银,silver,1.8,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1970-09,白银,silver,1.8,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1970-10,白银,silver,1.75,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1970-11,白银,silver,1.76,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1970-12,白银,silver,1.63,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-01,白银,silver,1.64,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-02,白银,silver,1.6,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-03,白银,silver,1.67,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-04,白银,silver,1.73,美元/盎司,2.4618,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1971-05,白银,silver,1.67,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-06,白银,silver,1.61,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-07,白银,silver,1.58,美元/盎司,2.4618,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1971-08,白银,silver,1.59,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1971-09,白银,silver,1.42,美元/盎司,2.2451,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1971-10,白银,silver,1.34,美元/盎司,2.2451,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1971-11,白银,silver,1.32,美元/盎司,2.2451,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1971-12,白银,silver,1.39,美元/盎司,2.2451,0.1,元/克,本地 CSV (data/exchange_rates.csv)
1972-01,白银,silver,1.47,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-02,白银,silver,1.5,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-03,白银,silver,1.54,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-04,白银,silver,1.57,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-05,白银,silver,1.58,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-06,白银,silver,1.57,美元/盎司,2.2451,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-07,白银,silver,1.74,美元/盎司,2.2451,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1972-08,白银,silver,1.85,美元/盎司,1.989,0.12,元/克,本地 CSV (data/exchange_rates.csv)
1972-09,白银,silver,1.78,美元/盎司,1.989,0.11,元/克,本地 CSV (data/exchange_rates.csv)
1972-10,白银,silver,1.81,美元/盎司,1.989,0.12,元/克,本地 CSV (data/exchange_rates.csv)
1972-11,白银,silver,1.83,美元/盎司,1.989,0.12,元/克,本地 CSV (data/exchange_rates.csv)
1972-12,白银,silver,1.98,美元/盎司,1.989,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1973-01,白银,silver,2.02,美元/盎司,1.989,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1973-02,白银,silver,2.24,美元/盎司,1.989,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1973-03,白银,silver,2.31,美元/盎司,1.989,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1973-04,白银,silver,2.21,美元/盎司,1.989,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1973-05,白银,silver,2.4,美元/盎司,1.989,0.15,元/克,本地 CSV (data/exchange_rates.csv)
1973-06,白银,silver,2.62,美元/盎司,1.989,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1973-07,白银,silver,2.71,美元/盎司,1.989,0.17,元/克,本地 CSV (data/exchange_rates.csv)
1973-08,白银,silver,2.64,美元/盎司,1.5083,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1973-09,白银,silver,2.68,美元/盎司,1.5167,0.13,元/克,本地 CSV (data/exchange_rates.csv)
1973-10,白银,silver,2.89,美元/盎司,1.525,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1973-11,白银,silver,2.86,美元/盎司,1.5333,0.14,元/克,本地 CSV (data/exchange_rates.csv)
1973-12,白银,silver,3.14,美元/盎司,1.5417,0.16,元/克,本地 CSV (data/exchange_rates.csv)
1974-01,白银,silver,3.64,美元/盎司,1.55,0.18,元/克,本地 CSV (data/exchange_rates.csv)
1974-02,白银,silver,5.36,美元/盎司,1.5583,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1974-03,白银,silver,5.33,美元/盎司,1.5667,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1974-04,白银,silver,5.04,美元/盎司,1.575,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1974-05,白银,silver,5.43,美元/盎司,1.5833,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1974-06,白银,silver,4.9,美元/盎司,1.5917,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1974-07,白银,silver,4.42,美元/盎司,1.6,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1974-08,白银,silver,4.43,美元/盎司,1.6083,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1974-09,白银,silver,4.05,美元/盎司,1.6167,0.21,元/克,本地 CSV (data/exchange_rates.csv)
1974-10,白银,silver,4.83,美元/盎司,1.625,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1974-11,白银,silver,4.69,美元/盎司,1.6333,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1974-12,白银,silver,4.39,美元/盎司,1.6417,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1975-01,白银,silver,4.19,美元/盎司,1.65,0.22,元/克,本地 CSV (data/exchange_rates.csv)
1975-02,白银,silver,4.37,美元/盎司,1.6583,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1975-03,白银,silver,4.33,美元/盎司,1.6667,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1975-04,白银,silver,4.21,美元/盎司,1.675,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1975-05,白银,silver,4.54,美元/盎司,1.6833,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1975-06,白银,silver,4.49,美元/盎司,1.6917,0.24,元/克,本地 CSV (data/exchange_rates.csv)
1975-07,白银,silver,4.7,美元/盎司,1.7,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1975-08,白银,silver,4.93,美元/盎司,1.7083,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1975-09,白银,silver,4.52,美元/盎司,1.7167,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1975-10,白银,silver,4.33,美元/盎司,1.725,0.24,元/克,本地 CSV (data/exchange_rates.csv)
1975-11,白银,silver,4.33,美元/盎司,1.7333,0.24,元/克,本地 CSV (data/exchange_rates.csv)
1975-12,白银,silver,4.08,美元/盎司,1.7417,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1976-01,白银,silver,4.06,美元/盎司,1.75,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1976-02,白银,silver,4.09,美元/盎司,1.7583,0.23,元/克,本地 CSV (data/exchange_rates.csv)
1976-03,白银,silver,4.19,美元/盎司,1.7667,0.24,元/克,本地 CSV (data/exchange_rates.csv)
1976-04,白银,silver,4.36,美元/盎司,1.775,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1976-05,白银,silver,4.49,美元/盎司,1.7833,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1976-06,白银,silver,4.81,美元/盎司,1.7917,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1976-07,白银,silver,4.76,美元/盎司,1.8,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1976-08,白银,silver,4.28,美元/盎司,1.8083,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1976-09,白银,silver,4.3,美元/盎司,1.8167,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1976-10,白银,silver,4.22,美元/盎司,1.825,0.25,元/克,本地 CSV (data/exchange_rates.csv)
1976-11,白银,silver,4.35,美元/盎司,1.8333,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1976-12,白银,silver,4.36,美元/盎司,1.8417,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1977-01,白银,silver,4.42,美元/盎司,1.85,0.26,元/克,本地 CSV (data/exchange_rates.csv)
1977-02,白银,silver,4.53,美元/盎司,1.8583,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1977-03,白银,silver,4.87,美元/盎司,1.8667,0.29,元/克,本地 CSV (data/exchange_rates.csv)
1977-04,白银,silver,4.79,美元/盎司,1.875,0.29,元/克,本地 CSV (data/exchange_rates.csv)
1977-05,白银,silver,4.7,美元/盎司,1.8833,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1977-06,白银,silver,4.48,美元/盎司,1.8917,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1977-07,白银,silver,4.53,美元/盎司,1.9,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1977-08,白银,silver,4.47,美元/盎司,1.9083,0.27,元/克,本地 CSV (data/exchange_rates.csv)
1977-09,白银,silver,4.54,美元/盎司,1.9167,0.28,元/克,本地 CSV (data/exchange_rates.csv)
1977-10,白银,silver,4.76,美元/盎司,1.925,0.29,元/克,本地 CSV (data/exchange_rates.csv)
1977-11,白银,silver,4.83,美元/盎司,1.9333,0.3,元/克,本地 CSV (data/exchange_rates.csv)
1977-12,白银,silver,4.72,美元/盎司,1.9417,0.29,元/克,本地 CSV (data/exchange_rates.csv)
1978-01,白银,silver,4.92,美元/盎司,1.95,0.31,元/克,本地 CSV (data/exchange_rates.csv)
1978-02,白银,silver,4.96,美元/盎司,1.9583,0.31,元/克,本地 CSV (data/exchange_rates.csv)
1978-03,白银,silver,5.27,美元/盎司,1.9667,0.33,元/克,本地 CSV (data/exchange_rates.csv)
1978-04,白银,silver,5.17,美元/盎司,1.975,0.33,元/克,本地 CSV (data/exchange_rates.csv)
1978-05,白银,silver,5.13,美元/盎司,1.9833,0.33,元/克,本地 CSV (data/exchange_rates.csv)
1978-06,白银,silver,5.33,美元/盎司,1.9917,0.34,元/克,本地 CSV (data/exchange_rates.csv)
1978-07,白银,silver,5.36,美元/盎司,2.0,0.34,元/克,本地 CSV (data/exchange_rates.csv)
1978-08,白银,silver,5.54,美元/盎司,2.0083,0.36,元/克,本地 CSV (data/exchange_rates.csv)
1978-09,白银,silver,5.59,美元/盎司,2.0167,0.36,元/克,本地 CSV (data/exchange_rates.csv)
1978-10,白银,silver,5.94,美元/盎司,2.025,0.39,元/克,本地 CSV (data/exchange_rates.csv)
1978-11,白银,silver,5.87,美元/盎司,2.0333,0.38,元/克,本地 CSV (data/exchange_rates.csv)
1978-12,白银,silver,5.94,美元/盎司,2.0417,0.39,元/克,本地 CSV (data/exchange_rates.csv)
1979-01,白银,silver,6.2,美元/盎司,2.05,0.41,元/克,本地 CSV (data/exchange_rates.csv)
1979-02,白银,silver,7.35,美元/盎司,2.0583,0.49,元/克,本地 CSV (data/exchange_rates.csv)
1979-03,白银,silver,7.42,美元/盎司,2.0667,0.49,元/克,本地 CSV (data/exchange_rates.csv)
1979-04,白银,silver,7.44,美元/盎司,2.075,0.5,元/克,本地 CSV (data/exchange_rates.csv)
1979-05,白银,silver,8.38,美元/盎司,2.0833,0.56,元/克,本地 CSV (data/exchange_rates.csv)
1979-06,白银,silver,8.56,美元/盎司,2.0917,0.58,元/克,本地 CSV (data/exchange_rates.csv)
1979-07,白银,silver,9.05,美元/盎司,2.1,0.61,元/克,本地 CSV (data/exchange_rates.csv)
1979-08,白银,silver,9.31,美元/盎司,2.1083,0.63,元/克,本地 CSV (data/exchange_rates.csv)
1979-09,白银,silver,13.76,美元/盎司,2.1167,0.94,元/克,本地 CSV (data/exchange_rates.csv)
1979-10,白银,silver,16.63,美元/盎司,2.125,1.14,元/克,本地 CSV (data/exchange_rates.csv)
1979-11,白银,silver,16.65,美元/盎司,2.1333,1.14,元/克,本地 CSV (data/exchange_rates.csv)
1979-12,白银,silver,22.45,美元/盎司,2.1417,1.55,元/克,本地 CSV (data/exchange_rates.csv)
1980-01,白银,silver,38.88,美元/盎司,2.15,2.69,元/克,本地 CSV (data/exchange_rates.csv)
1980-02,白银,silver,35.24,美元/盎司,2.1583,2.45,元/克,本地 CSV (data/exchange_rates.csv)
1980-03,白银,silver,24.73,美元/盎司,2.1667,1.72,元/克,本地 CSV (data/exchange_rates.csv)
1980-04,白银,silver,14.95,美元/盎司,2.175,1.05,元/克,本地 CSV (data/exchange_rates.csv)
1980-05,白银,silver,12.68,美元/盎司,2.1833,0.89,元/克,本地 CSV (data/exchange_rates.csv)
1980-06,白银,silver,15.78,美元/盎司,2.1917,1.11,元/克,本地 CSV (data/exchange_rates.csv)
1980-07,白银,silver,16.32,美元/盎司,2.2,1.15,元/克,本地 CSV (data/exchange_rates.csv)
