month,metal_cn,metal_en,price_cny,unit_cny,change_1m,change_3m,change_6m,change_12m,status_label,is_large_move,needs_review
1970-01,黄金,gold,2.77,元/克,-0.36,-13.44,-16.31,-17.31,持续下跌,False,False
1970-02,黄金,gold,2.77,元/克,0.0,-6.42,-14.77,-17.8,变化不大,False,False
1970-03,黄金,gold,2.78,元/克,0.36,0.0,-13.93,-18.71,变化不大,False,False
1970-04,黄金,gold,2.82,元/克,1.44,1.81,-11.88,-17.78,温和上涨,False,False
1970-05,黄金,gold,2.85,元/克,1.06,2.89,-3.72,-17.15,持续上涨,False,False
1970-06,黄金,gold,2.8,元/克,-1.75,0.72,0.72,-14.63,小幅回落,False,False
1970-07,黄金,gold,2.8,元/克,0.0,-0.71,1.08,-15.41,变化不大,False,False
1970-08,黄金,gold,2.8,元/克,0.0,-1.75,1.08,-13.85,变化不大,False,False
1970-09,黄金,gold,2.86,元/克,2.14,2.14,2.88,-11.46,温和上涨,False,False
1970-10,黄金,gold,2.97,元/克,3.85,6.07,5.32,-7.19,温和上涨,False,False
1970-11,黄金,gold,2.96,元/克,-0.34,5.71,3.86,0.0,变化不大,False,False
1970-12,黄金,gold,2.96,元/克,0.0,3.5,5.71,6.47,变化不大,False,False
1971-01,黄金,gold,3.0,元/克,1.35,1.01,7.14,8.3,温和上涨,False,False
1971-02,黄金,gold,3.07,元/克,2.33,3.72,9.64,10.83,温和上涨,False,False
1971-03,黄金,gold,3.08,元/克,0.33,4.05,7.69,10.79,持续上涨,False,False
1971-04,黄金,gold,3.09,元/克,0.32,3.0,4.04,9.57,持续上涨,False,False
1971-05,黄金,gold,3.21,元/克,3.88,4.56,8.45,12.63,持续上涨,False,False
1971-06,黄金,gold,3.17,元/克,-1.25,2.92,7.09,13.21,小幅回落,False,False
1971-07,黄金,gold,3.24,元/克,2.21,4.85,8.0,15.71,温和上涨,False,False
1971-08,黄金,gold,3.08,元/克,-4.94,-4.05,0.33,10.0,小幅回落,False,False
1971-09,黄金,gold,3.03,元/克,-1.62,-4.42,-1.62,5.94,小幅回落,False,False
1971-10,黄金,gold,3.07,元/克,1.32,-5.25,-0.65,3.37,温和上涨,False,False
1971-11,黄金,gold,3.09,元/克,0.65,0.32,-3.74,4.39,变化不大,False,False
1971-12,黄金,gold,3.14,元/克,1.62,3.63,-0.95,6.08,持续上涨,False,False
1972-01,黄金,gold,3.3,元/克,5.1,7.49,1.85,10.0,上涨明显,False,False
1972-02,黄金,gold,3.48,元/克,5.45,12.62,12.99,13.36,上涨明显,False,False
1972-03,黄金,gold,3.49,元/克,0.29,11.15,15.18,13.31,持续上涨,False,False
1972-04,黄金,gold,3.54,元/克,1.43,7.27,15.31,14.56,持续上涨,False,False
1972-05,黄金,gold,3.94,元/克,11.3,13.22,27.51,22.74,上涨明显,True,False
1972-06,黄金,gold,4.48,元/克,13.71,28.37,42.68,41.32,上涨明显,True,False
1972-07,黄金,gold,4.74,元/克,5.8,33.9,43.64,46.3,上涨明显,False,False
1972-08,黄金,gold,4.29,元/克,-9.49,8.88,23.28,39.29,下跌明显,True,False
1972-09,黄金,gold,4.19,元/克,-2.33,-6.47,20.06,38.28,小幅回落,False,False
1972-10,黄金,gold,4.15,元/克,-0.95,-12.45,17.23,35.18,持续下跌,False,False
1972-11,黄金,gold,4.02,元/克,-3.13,-6.29,2.03,30.1,持续下跌,False,False
1972-12,黄金,gold,4.09,元/克,1.74,-2.39,-8.71,30.25,温和上涨,False,False
1973-01,黄金,gold,4.17,元/克,1.96,0.48,-12.03,26.36,温和上涨,False,False
1973-02,黄金,gold,4.74,元/克,13.67,17.91,10.49,36.21,上涨明显,True,False
1973-03,黄金,gold,5.4,元/克,13.92,32.03,28.88,54.73,上涨明显,True,False
1973-04,黄金,gold,5.79,元/克,7.22,38.85,39.52,63.56,上涨明显,False,False
1973-05,黄金,gold,6.52,元/克,12.61,37.55,62.19,65.48,上涨明显,True,False
1973-06,黄金,gold,7.68,元/克,17.79,42.22,87.78,71.43,上涨明显,True,True
1973-07,黄金,gold,7.68,元/克,0.0,32.64,84.17,62.03,变化不大,False,False
1973-08,黄金,gold,5.18,元/克,-32.55,-20.55,9.28,20.75,下跌明显,True,True
1973-09,黄金,gold,5.02,元/克,-3.09,-34.64,-7.04,19.81,小幅回落,False,False
1973-10,黄金,gold,4.91,元/克,-2.19,-36.07,-15.2,18.31,持续下跌,False,False
1973-11,黄金,gold,4.68,元/克,-4.68,-9.65,-28.22,16.42,持续下跌,False,False
1973-12,黄金,gold,5.29,元/克,13.03,5.38,-31.12,29.34,上涨明显,True,False
1974-01,黄金,gold,6.44,元/克,21.74,31.16,-16.15,54.44,上涨明显,True,True
1974-02,黄金,gold,7.52,元/克,16.77,60.68,45.17,58.65,上涨明显,True,True
1974-03,黄金,gold,8.48,元/克,12.77,60.3,68.92,57.04,上涨明显,True,False
1974-04,黄金,gold,8.72,元/克,2.83,35.4,77.6,50.6,持续上涨,False,False
1974-05,黄金,gold,8.31,元/克,-4.7,10.51,77.56,27.45,小幅回落,False,False
1974-06,黄金,gold,7.89,元/克,-5.05,-6.96,49.15,2.73,下跌明显,False,False
1974-07,黄金,gold,7.36,元/克,-6.72,-15.6,14.29,-4.17,下跌明显,False,False
1974-08,黄金,gold,8.0,元/克,8.7,-3.73,6.38,54.44,上涨明显,True,False
1974-09,黄金,gold,7.89,元/克,-1.38,0.0,-6.96,57.17,小幅回落,False,False
1974-10,黄金,gold,8.3,元/克,5.2,12.77,-4.82,69.04,上涨明显,False,False
1974-11,黄金,gold,9.54,元/克,14.94,19.25,14.8,103.85,上涨明显,True,False
1974-12,黄金,gold,9.7,元/克,1.68,22.94,22.94,83.36,持续上涨,False,False
1975-01,黄金,gold,9.35,元/克,-3.61,12.65,27.04,45.19,小幅回落,False,False
1975-02,黄金,gold,9.58,元/克,2.46,0.42,19.75,27.39,温和上涨,False,False
1975-03,黄金,gold,9.55,元/克,-0.31,-1.55,21.04,12.62,变化不大,False,False
1975-04,黄金,gold,9.15,元/克,-4.19,-2.14,10.24,4.93,小幅回落,False,False
1975-05,黄金,gold,9.06,元/克,-0.98,-5.43,-5.03,9.03,持续下跌,False,False
1975-06,黄金,gold,8.93,元/克,-1.43,-6.49,-7.94,13.18,持续下跌,False,False
1975-07,黄金,gold,9.03,元/克,1.12,-1.31,-3.42,22.69,温和上涨,False,False
1975-08,黄金,gold,8.95,元/克,-0.89,-1.21,-6.58,11.88,变化不大,False,False
1975-09,黄金,gold,7.96,元/克,-11.06,-10.86,-16.65,0.89,下跌明显,True,False
1975-10,黄金,gold,7.92,元/克,-0.5,-12.29,-13.44,-4.58,持续下跌,False,False
1975-11,黄金,gold,7.94,元/克,0.25,-11.28,-12.36,-16.77,变化不大,False,False
1975-12,黄金,gold,7.8,元/克,-1.76,-2.01,-12.65,-19.59,小幅回落,False,False
1976-01,黄金,gold,7.37,元/克,-5.51,-6.94,-18.38,-21.18,下跌明显,False,False
1976-02,黄金,gold,7.41,元/克,0.54,-6.68,-17.21,-22.65,变化不大,False,False
1976-03,黄金,gold,7.54,元/克,1.75,-3.33,-5.28,-21.05,温和上涨,False,False
1976-04,黄金,gold,7.3,元/克,-3.18,-0.95,-7.83,-20.22,小幅回落,False,False
1976-05,黄金,gold,7.28,元/克,-0.27,-1.75,-8.31,-19.65,变化不大,False,False
1976-06,黄金,gold,7.24,元/克,-0.55,-3.98,-7.18,-18.92,持续下跌,False,False
1976-07,黄金,gold,6.81,元/克,-5.94,-6.71,-7.6,-24.58,下跌明显,False,False
1976-08,黄金,gold,6.39,元/克,-6.17,-12.23,-13.77,-28.6,下跌明显,False,False
1976-09,黄金,gold,6.67,元/克,4.38,-7.87,-11.54,-16.21,温和上涨,False,False
1976-10,黄金,gold,6.82,元/克,2.25,0.15,-6.58,-13.89,温和上涨,False,False
1976-11,黄金,gold,7.69,元/克,12.76,20.34,5.63,-3.15,上涨明显,True,False
1976-12,黄金,gold,7.93,元/克,3.12,18.89,9.53,1.67,持续上涨,False,False
1977-01,黄金,gold,7.87,元/克,-0.76,15.4,15.57,6.78,变化不大,False,False
1977-02,黄金,gold,8.14,元/克,3.43,5.85,27.39,9.85,温和上涨,False,False
1977-03,黄金,gold,8.9,元/克,9.34,12.23,33.43,18.04,上涨明显,True,False
1977-04,黄金,gold,8.99,元/克,1.01,14.23,31.82,23.15,持续上涨,False,False
1977-05,黄金,gold,8.88,元/克,-1.22,9.09,15.47,21.98,小幅回落,False,False
1977-06,黄金,gold,8.56,元/克,-3.6,-3.82,7.94,18.23,小幅回落,False,False
1977-07,黄金,gold,8.76,元/克,2.34,-2.56,11.31,28.63,温和上涨,False,False
1977-08,黄金,gold,8.89,元/克,1.48,0.11,9.21,39.12,温和上涨,False,False
1977-09,黄金,gold,9.21,元/克,3.6,7.59,3.48,38.08,持续上涨,False,False
1977-10,黄金,gold,9.84,元/克,6.84,12.33,9.45,44.28,上涨明显,False,False
1977-11,黄金,gold,10.08,元/克,2.44,13.39,13.51,31.08,持续上涨,False,False
1977-12,黄金,gold,10.02,元/克,-0.6,8.79,17.06,26.36,变化不大,False,False
1978-01,黄金,gold,10.86,元/克,8.38,10.37,23.97,37.99,上涨明显,True,False
1978-02,黄金,gold,11.22,元/克,3.31,11.31,26.21,37.84,温和上涨,False,False
1978-03,黄金,gold,11.61,元/克,3.48,15.87,26.06,30.45,持续上涨,False,False
1978-04,黄金,gold,11.13,元/克,-4.13,2.49,13.11,23.8,小幅回落,False,False
1978-05,黄金,gold,11.24,元/克,0.99,0.18,11.51,26.58,变化不大,False,False
1978-06,黄金,gold,11.77,元/克,4.72,1.38,17.47,37.5,温和上涨,False,False
1978-07,黄金,gold,12.14,元/克,3.14,9.07,11.79,38.58,持续上涨,False,False
1978-08,黄金,gold,13.32,元/克,9.72,18.51,18.72,49.83,上涨明显,True,False
1978-09,黄金,gold,13.75,元/克,3.23,16.82,18.43,49.29,持续上涨,False,False
1978-10,黄金,gold,14.81,元/克,7.71,21.99,33.06,50.51,上涨明显,False,False
1978-11,黄金,gold,13.48,元/克,-8.98,1.2,19.93,33.73,下跌明显,True,False
1978-12,黄金,gold,13.64,元/克,1.19,-0.8,15.89,36.13,温和上涨,False,False
1979-01,黄金,gold,14.98,元/克,9.82,1.15,23.39,37.94,上涨明显,True,False
1979-02,黄金,gold,16.26,元/克,8.54,20.62,22.07,44.92,上涨明显,True,False
1979-03,黄金,gold,16.08,元/克,-1.11,17.89,16.95,38.5,小幅回落,False,False
1979-04,黄金,gold,15.95,元/克,-0.81,6.48,7.7,43.31,变化不大,False,False
1979-05,黄金,gold,17.25,元/克,8.15,6.09,27.97,53.47,上涨明显,True,False
1979-06,黄金,gold,18.77,元/克,8.81,16.73,37.61,59.47,上涨明显,True,False
1979-07,黄金,gold,19.9,元/克,6.02,24.76,32.84,63.92,上涨明显,False,False
1979-08,黄金,gold,20.39,元/克,2.46,18.2,25.4,53.08,持续上涨,False,False
1979-09,黄金,gold,24.16,元/克,18.49,28.72,50.25,75.71,上涨明显,True,True
1979-10,黄金,gold,26.76,元/克,10.76,34.47,67.77,80.69,上涨明显,True,False
1979-11,黄金,gold,26.89,元/克,0.49,31.88,55.88,99.48,持续上涨,False,False
1979-12,黄金,gold,31.34,元/克,16.55,29.72,66.97,129.77,上涨明显,True,True
1980-01,黄金,gold,46.68,元/克,48.95,74.44,134.57,211.62,上涨明显,True,True
1980-02,黄金,gold,46.17,元/克,-1.09,71.7,126.43,183.95,小幅回落,False,False
1980-03,黄金,gold,38.56,元/克,-16.48,23.04,59.6,139.8,下跌明显,True,True
1980-04,黄金,gold,36.18,元/克,-6.17,-22.49,35.2,126.83,下跌明显,False,False
1980-05,黄金,gold,36.07,元/克,-0.3,-21.88,34.14,109.1,持续下跌,False,False
1980-06,黄金,gold,42.33,元/克,17.36,9.78,35.07,125.52,上涨明显,True,True
1980-07,黄金,gold,45.5,元/克,7.49,25.76,-2.53,128.64,上涨明显,False,False
1980-08,黄金,gold,34.38,元/克,-24.44,-4.69,-25.54,68.61,下跌明显,True,True
1980-09,黄金,gold,36.93,元/克,7.42,-12.76,-4.23,52.86,上涨明显,False,False
1980-10,黄金,gold,36.24,元/克,-1.87,-20.35,0.17,35.43,小幅回落,False,False
1980-11,黄金,gold,34.25,元/克,-5.49,-0.38,-5.05,27.37,下跌明显,False,False
1980-12,黄金,gold,29.51,元/克,-13.84,-20.09,-30.29,-5.84,下跌明显,True,False
1981-01,黄金,gold,30.55,元/克,3.52,-15.7,-32.86,-34.55,温和上涨,False,False
1981-02,黄金,gold,32.54,元/克,6.51,-4.99,-5.35,-29.52,上涨明显,False,False
1981-03,黄金,gold,32.9,元/克,1.11,11.49,-10.91,-14.68,持续上涨,False,False
1981-04,黄金,gold,33.08,元/克,0.55,8.28,-8.72,-8.57,持续上涨,False,False
1981-05,黄金,gold,32.39,元/克,-2.09,-0.46,-5.43,-10.2,小幅回落,False,False
1981-06,黄金,gold,31.5,元/克,-2.75,-4.26,6.74,-25.58,小幅回落,False,False
1981-07,黄金,gold,28.28,元/克,-10.22,-14.51,-7.43,-37.85,下跌明显,True,False
1981-08,黄金,gold,28.68,元/克,1.41,-11.45,-11.86,-16.58,温和上涨,False,False
1981-09,黄金,gold,31.39,元/克,9.45,-0.35,-4.59,-15.0,上涨明显,True,False
1981-10,黄金,gold,31.32,元/克,-0.22,10.75,-5.32,-13.58,变化不大,False,False
1981-11,黄金,gold,29.9,元/克,-4.53,4.25,-7.69,-12.7,小幅回落,False,False
1981-12,黄金,gold,30.0,元/克,0.33,-4.43,-4.76,1.66,变化不大,False,False
1982-01,黄金,gold,28.41,元/克,-5.3,-9.29,0.46,-7.0,下跌明显,False,False
1982-02,黄金,gold,27.97,元/克,-1.55,-6.45,-2.48,-14.04,小幅回落,False,False
1982-03,黄金,gold,24.95,元/克,-10.8,-16.83,-20.52,-24.16,下跌明显,True,False
1982-04,黄金,gold,26.75,元/克,7.21,-5.84,-14.59,-19.14,上涨明显,False,False
1982-05,黄金,gold,25.75,元/克,-3.74,-7.94,-13.88,-20.5,小幅回落,False,False
1982-06,黄金,gold,24.56,元/克,-4.62,-1.56,-18.13,-22.03,小幅回落,False,False
1982-07,黄金,gold,26.7,元/克,8.71,-0.19,-6.02,-5.59,上涨明显,True,False
1982-08,黄金,gold,28.98,元/克,8.54,12.54,3.61,1.05,上涨明显,True,False
1982-09,黄金,gold,35.15,元/克,21.29,43.12,40.88,11.98,上涨明显,True,True
1982-10,黄金,gold,34.27,元/克,-2.5,28.35,28.11,9.42,小幅回落,False,False
1982-11,黄金,gold,34.01,元/克,-0.76,17.36,32.08,13.75,变化不大,False,False
1982-12,黄金,gold,36.8,元/克,8.2,4.69,49.84,22.67,上涨明显,True,False
1983-01,黄金,gold,40.23,元/克,9.32,17.39,50.67,41.61,上涨明显,True,False
1983-02,黄金,gold,41.45,元/克,3.03,21.88,43.03,48.19,持续上涨,False,False
1983-03,黄金,gold,35.76,元/克,-13.73,-2.83,1.74,43.33,下跌明显,True,False
1983-04,黄金,gold,37.23,元/克,4.11,-7.46,8.64,39.18,温和上涨,False,False
1983-05,黄金,gold,38.02,元/克,2.12,-8.28,11.79,47.65,温和上涨,False,False
1983-06,黄金,gold,36.17,元/克,-4.87,1.15,-1.71,47.27,小幅回落,False,False
1983-07,黄金,gold,35.62,元/克,-1.52,-4.32,-11.46,33.41,小幅回落,False,False
1983-08,黄金,gold,37.13,元/克,4.24,-2.34,-10.42,28.12,温和上涨,False,False
1983-09,黄金,gold,37.07,元/克,-0.16,2.49,3.66,5.46,变化不大,False,False
1983-10,黄金,gold,35.75,元/克,-3.56,0.36,-3.98,4.32,小幅回落,False,False
1983-11,黄金,gold,34.98,元/克,-2.15,-5.79,-8.0,2.85,持续下跌,False,False
1983-12,黄金,gold,35.9,元/克,2.63,-3.16,-0.75,-2.45,温和上涨,False,False
1984-01,黄金,gold,34.58,元/克,-3.68,-3.27,-2.92,-14.04,小幅回落,False,False
1984-02,黄金,gold,36.3,元/克,4.97,3.77,-2.24,-12.42,温和上涨,False,False
1984-03,黄金,gold,37.39,元/克,3.0,4.15,0.86,4.56,温和上涨,False,False
1984-04,黄金,gold,36.48,元/克,-2.43,5.49,2.04,-2.01,小幅回落,False,False
1984-05,黄金,gold,36.4,元/克,-0.22,0.28,4.06,-4.26,变化不大,False,False
1984-06,黄金,gold,36.73,元/克,0.91,-1.77,2.31,1.55,变化不大,False,False
1984-07,黄金,gold,34.1,元/克,-7.16,-6.52,-1.39,-4.27,下跌明显,False,False
1984-08,黄金,gold,32.83,元/克,-3.72,-9.81,-9.56,-11.58,小幅回落,False,False
1984-09,黄金,gold,32.12,元/克,-2.16,-12.55,-14.09,-13.35,持续下跌,False,False
1984-10,黄金,gold,32.2,元/克,0.25,-5.57,-11.73,-9.93,变化不大,False,False
1984-11,黄金,gold,32.29,元/克,0.28,-1.64,-11.29,-7.69,变化不大,False,False
1984-12,黄金,gold,30.17,元/克,-6.57,-6.07,-17.86,-15.96,下跌明显,False,False
1985-01,黄金,gold,28.59,元/克,-5.24,-11.21,-16.16,-17.32,下跌明显,False,False
1985-02,黄金,gold,28.24,元/克,-1.22,-12.54,-13.98,-22.2,持续下跌,False,False
1985-03,黄金,gold,29.6,元/克,4.82,-1.89,-7.85,-20.83,温和上涨,False,False
1985-04,黄金,gold,30.85,元/克,4.22,7.9,-4.19,-15.43,温和上涨,False,False
1985-05,黄金,gold,29.83,元/克,-3.31,5.63,-7.62,-18.05,小幅回落,False,False
1985-06,黄金,gold,29.88,元/克,0.17,0.95,-0.96,-18.65,变化不大,False,False
1985-07,黄金,gold,29.95,元/克,0.23,-2.92,4.76,-12.17,变化不大,False,False
1985-08,黄金,gold,36.65,元/克,22.37,22.86,29.78,11.64,上涨明显,True,True
1985-09,黄金,gold,35.87,元/克,-2.13,20.05,21.18,11.68,小幅回落,False,False
1985-10,黄金,gold,36.14,元/克,0.75,20.67,17.15,12.24,变化不大,False,False
1985-11,黄金,gold,35.66,元/克,-1.33,-2.7,19.54,10.44,小幅回落,False,False
1985-12,黄金,gold,35.71,元/克,0.14,-0.45,19.51,18.36,变化不大,False,False
1986-01,黄金,gold,38.54,元/克,7.92,6.64,28.68,34.8,上涨明显,False,False
1986-02,黄金,gold,37.59,元/克,-2.46,5.41,2.56,33.11,小幅回落,False,False
1986-03,黄金,gold,38.35,元/克,2.02,7.39,6.91,29.56,温和上涨,False,False
1986-04,黄金,gold,37.76,元/克,-1.54,-2.02,4.48,22.4,小幅回落,False,False
1986-05,黄金,gold,37.98,元/克,0.58,1.04,6.51,27.32,变化不大,False,False
1986-06,黄金,gold,38.01,元/克,0.08,-0.89,6.44,27.21,变化不大,False,False
1986-07,黄金,gold,38.64,元/克,1.66,2.33,0.26,29.02,持续上涨,False,False
1986-08,黄金,gold,45.05,元/克,16.59,18.62,19.85,22.92,上涨明显,True,True
1986-09,黄金,gold,49.96,元/克,10.9,31.44,30.27,39.28,上涨明显,True,False
1986-10,黄金,gold,50.65,元/克,1.38,31.08,34.14,40.15,持续上涨,False,False
1986-11,黄金,gold,47.55,元/克,-6.12,5.55,25.2,33.34,下跌明显,False,False
1986-12,黄金,gold,46.75,元/克,-1.68,-6.43,22.99,30.92,小幅回落,False,False
1987-01,黄金,gold,48.83,元/克,4.45,-3.59,26.37,26.7,温和上涨,False,False
1987-02,黄金,gold,47.97,元/克,-1.76,0.88,6.48,27.61,小幅回落,False,False
1987-03,黄金,gold,48.91,元/克,1.96,4.62,-2.1,27.54,温和上涨,False,False
1987-04,黄金,gold,52.43,元/克,7.2,7.37,3.51,38.85,上涨明显,False,False
1987-05,黄金,gold,55.04,元/克,4.98,14.74,15.75,44.92,持续上涨,False,False
1987-06,黄金,gold,53.77,元/克,-2.31,9.94,15.02,41.46,小幅回落,False,False
1987-07,黄金,gold,53.88,元/克,0.2,2.77,10.34,39.44,变化不大,False,False
1987-08,黄金,gold,55.15,元/克,2.36,0.2,14.97,22.42,温和上涨,False,False
1987-09,黄金,gold,55.06,元/克,-0.16,2.4,12.57,10.21,变化不大,False,False
1987-10,黄金,gold,55.66,元/克,1.09,3.3,6.16,9.89,温和上涨,False,False
1987-11,黄金,gold,55.92,元/克,0.47,1.4,1.6,17.6,变化不大,False,False
1987-12,黄金,gold,58.15,元/克,3.99,5.61,8.15,24.38,持续上涨,False,False
1988-01,黄金,gold,57.0,元/克,-1.98,2.41,5.79,16.73,小幅回落,False,False
1988-02,黄金,gold,52.87,元/克,-7.25,-5.45,-4.13,10.21,下跌明显,False,False
1988-03,黄金,gold,53.06,元/克,0.36,-8.75,-3.63,8.48,变化不大,False,False
1988-04,黄金,gold,54.01,元/克,1.79,-5.25,-2.96,3.01,温和上涨,False,False
1988-05,黄金,gold,53.95,元/克,-0.11,2.04,-3.52,-1.98,变化不大,False,False
1988-06,黄金,gold,53.98,元/克,0.06,1.73,-7.17,0.39,变化不大,False,False
1988-07,黄金,gold,52.34,元/克,-3.04,-3.09,-8.18,-2.86,小幅回落,False,False
1988-08,黄金,gold,51.58,元/克,-1.45,-4.39,-2.44,-6.47,小幅回落,False,False
1988-09,黄金,gold,49.45,元/克,-4.13,-8.39,-6.8,-10.19,持续下跌,False,False
1988-10,黄金,gold,48.65,元/克,-1.62,-7.05,-9.92,-12.59,持续下跌,False,False
1988-11,黄金,gold,50.25,元/克,3.29,-2.58,-6.86,-10.14,温和上涨,False,False
1988-12,黄金,gold,50.12,元/克,-0.26,1.35,-7.15,-13.81,变化不大,False,False
1989-01,黄金,gold,48.32,元/克,-3.59,-0.68,-7.68,-15.23,小幅回落,False,False
1989-02,黄金,gold,46.35,元/克,-4.08,-7.76,-10.14,-12.33,持续下跌,False,False
1989-03,黄金,gold,46.66,元/克,0.67,-6.9,-5.64,-12.06,变化不大,False,False
1989-04,黄金,gold,45.97,元/克,-1.48,-4.86,-5.51,-14.89,小幅回落,False,False
1989-05,黄金,gold,44.38,元/克,-3.46,-4.25,-11.68,-17.74,小幅回落,False,False
1989-06,黄金,gold,43.97,元/克,-0.92,-5.77,-12.27,-18.54,持续下跌,False,False
1989-07,黄金,gold,44.86,元/克,2.02,-2.41,-7.16,-14.29,温和上涨,False,False
1989-08,黄金,gold,56.11,元/克,25.08,26.43,21.06,8.78,上涨明显,True,True
1989-09,黄金,gold,55.59,元/克,-0.93,26.43,19.14,12.42,变化不大,False,False
1989-10,黄金,gold,56.38,元/克,1.42,25.68,22.65,15.89,温和上涨,False,False
1989-11,黄金,gold,60.59,元/克,7.47,7.98,36.53,20.58,上涨明显,False,False
1989-12,黄金,gold,62.92,元/克,3.85,13.19,43.1,25.54,持续上涨,False,False
1990-01,黄金,gold,63.03,元/克,0.17,11.8,40.5,30.44,持续上涨,False,False
1990-02,黄金,gold,64.06,元/克,1.63,5.73,14.17,38.21,持续上涨,False,False
1990-03,黄金,gold,60.41,元/克,-5.7,-3.99,8.67,29.47,下跌明显,False,False
1990-04,黄金,gold,57.51,元/克,-4.8,-8.76,2.0,25.1,小幅回落,False,False
1990-05,黄金,gold,56.72,元/克,-1.37,-11.46,-6.39,27.81,持续下跌,False,False
1990-06,黄金,gold,54.15,元/克,-4.53,-10.36,-13.94,23.15,持续下跌,False,False
1990-07,黄金,gold,55.71,元/克,2.88,-3.13,-11.61,24.19,温和上涨,False,False
1990-08,黄金,gold,67.52,元/克,21.2,19.04,5.4,20.34,上涨明显,True,True
1990-09,黄金,gold,66.59,元/克,-1.38,22.97,10.23,19.79,小幅回落,False,False
1990-10,黄金,gold,65.12,元/克,-2.21,16.89,13.23,15.5,小幅回落,False,False
1990-11,黄金,gold,65.29,元/克,0.26,-3.3,15.11,7.76,变化不大,False,False
1990-12,黄金,gold,64.47,元/克,-1.26,-3.18,19.06,2.46,小幅回落,False,False
1991-01,黄金,gold,65.62,元/克,1.78,0.77,17.79,4.11,温和上涨,False,False
1991-02,黄金,gold,62.23,元/克,-5.17,-4.69,-7.83,-2.86,下跌明显,False,False
1991-03,黄金,gold,62.15,元/克,-0.13,-3.6,-6.67,2.88,变化不大,False,False
1991-04,黄金,gold,61.3,元/克,-1.37,-6.58,-5.87,6.59,持续下跌,False,False
1991-05,黄金,gold,61.05,元/克,-0.41,-1.9,-6.49,7.63,持续下跌,False,False
1991-06,黄金,gold,62.72,元/克,2.74,0.92,-2.71,15.83,温和上涨,False,False
1991-07,黄金,gold,62.89,元/克,0.27,2.59,-4.16,12.89,变化不大,False,False
1991-08,黄金,gold,63.12,元/克,0.37,3.39,1.43,-6.52,持续上涨,False,False
1991-09,黄金,gold,61.78,元/克,-2.12,-1.5,-0.6,-7.22,小幅回落,False,False
1991-10,黄金,gold,63.54,元/克,2.85,1.03,3.65,-2.43,温和上涨,False,False
1991-11,黄金,gold,63.8,元/克,0.41,1.08,4.5,-2.28,变化不大,False,False
1991-12,黄金,gold,64.08,元/克,0.44,3.72,2.17,-0.6,持续上涨,False,False
